fecha;aœo;mes;ciudad;zona;precipitacion_mm;temp_max;temp_min;humedad;viento_10m;presion;temp_media;rango_termico;indice_calor_aprox;evento_lluvia;humedad_alta;estacion;condicion_climatica
24/05/1998;1998;mayo;Medell≠n;urbana;17,76;23,33;16,59;91,95;0,8;81,62;19,96;6,74;45,7435;VERDADERO;VERDADERO;lluviosa;lluvioso
25/05/1998;1998;mayo;Sabaneta;suburbana;32,5;19,98;16,54;96,35;0,7;81,66;18,26;3,44;45,5655;VERDADERO;VERDADERO;lluviosa;lluvioso
26/05/1998;1998;mayo;Envigado;mixta;32,94;22,28;14,83;89,47;0,46;81,74;18,555;7,45;43,7581;VERDADERO;VERDADERO;lluviosa;lluvioso
27/05/1998;1998;mayo;Bello;montaœosa;35,41;20,73;16,45;92,46;0,58;81,79;18,59;4,28;44,6958;VERDADERO;VERDADERO;lluviosa;lluvioso
28/05/1998;1998;mayo;Envigado;mixta;15,52;19,53;15,62;95,29;0,85;81,82;17,575;3,91;44,4257;VERDADERO;VERDADERO;lluviosa;lluvioso
29/05/1998;1998;mayo;Medell≠n;urbana;5,26;20;15,79;94,67;0,62;81,82;17,895;4,21;44,7021;VERDADERO;VERDADERO;lluviosa;lluvioso
30/05/1998;1998;mayo;Medell≠n;urbana;9,86;20,12;15,48;93,83;0,56;81,8;17,8;4,64;44,3719;VERDADERO;VERDADERO;lluviosa;lluvioso
31/05/1998;1998;mayo;ItagÅ≠;urbana;13,35;20,95;15,75;93,48;0,65;81,74;18,35;5,2;44,7434;VERDADERO;VERDADERO;lluviosa;lluvioso
1/06/1998;1998;junio;Envigado;mixta;10,3;21,68;15,62;91,28;0,69;81,78;18,65;6,06;44,2894;VERDADERO;VERDADERO;seca_principal;lluvioso
2/06/1998;1998;junio;Sabaneta;suburbana;10,32;22,36;16,09;89,31;0,71;81,82;19,225;6,27;44,2003;VERDADERO;VERDADERO;seca_principal;lluvioso
3/06/1998;1998;junio;Envigado;mixta;6,99;22,36;14,57;88,34;0,84;81,84;18,465;7,79;43,0292;VERDADERO;VERDADERO;seca_principal;lluvioso
4/06/1998;1998;junio;Bello;montaœosa;6,63;22,49;14,73;89,08;0,7;81,75;18,61;7,76;43,5164;VERDADERO;VERDADERO;seca_principal;lluvioso
5/06/1998;1998;junio;Sabaneta;suburbana;11,75;22,76;15,57;89,5;0,67;81,69;19,165;7,19;44,231;VERDADERO;VERDADERO;seca_principal;lluvioso
6/06/1998;1998;junio;ItagÅ≠;urbana;15,69;22,69;15,44;88,84;0,62;81,69;19,065;7,25;43,9482;VERDADERO;VERDADERO;seca_principal;lluvioso
7/06/1998;1998;junio;Sabaneta;suburbana;18,49;22,69;15,44;89,11;0,65;81,7;19,065;7,25;44,0163;VERDADERO;VERDADERO;seca_principal;lluvioso
8/06/1998;1998;junio;Medell≠n;urbana;14,04;21,52;15,91;91,09;0,66;81,68;18,715;5,61;44,3127;VERDADERO;VERDADERO;seca_principal;lluvioso
9/06/1998;1998;junio;Medell≠n;urbana;7,02;22,76;15,35;88,95;0,7;81,71;19,055;7,41;43,9185;VERDADERO;VERDADERO;seca_principal;lluvioso
10/06/1998;1998;junio;Medell≠n;urbana;9,32;22,33;15,9;89,52;0,77;81,71;19,115;6,43;44,1176;VERDADERO;VERDADERO;seca_principal;lluvioso
11/06/1998;1998;junio;Sabaneta;suburbana;1,49;22,76;13,98;87,77;0,91;81,68;18,37;8,78;42,6971;VERDADERO;VERDADERO;seca_principal;lluvioso
12/06/1998;1998;junio;Medell≠n;urbana;1,67;22,81;15,34;85,44;1,03;81,69;19,075;7,47;42,5492;VERDADERO;VERDADERO;seca_principal;lluvioso
13/06/1998;1998;junio;Sabaneta;suburbana;6,72;22,26;14,91;87,91;0,99;81,68;18,585;7,35;42,9023;VERDADERO;VERDADERO;seca_principal;lluvioso
14/06/1998;1998;junio;Envigado;mixta;20,8;21,66;14,76;89,73;0,79;81,63;18,21;6,9;43,2679;VERDADERO;VERDADERO;seca_principal;lluvioso
15/06/1998;1998;junio;Medell≠n;urbana;20,03;21,36;15,24;90,93;0,62;81,71;18,3;6,12;43,8729;VERDADERO;VERDADERO;seca_principal;lluvioso
16/06/1998;1998;junio;Sabaneta;suburbana;8,27;21,49;14,93;89,72;0,64;81,72;18,21;6,56;43,3696;VERDADERO;VERDADERO;seca_principal;lluvioso
17/06/1998;1998;junio;Medell≠n;urbana;4,92;21,72;15,64;90,11;0,68;81,69;18,68;6,08;43,9403;VERDADERO;VERDADERO;seca_principal;lluvioso
18/06/1998;1998;junio;Medell≠n;urbana;14,61;22,98;15,78;90,29;0,71;81,64;19,38;7,2;44,6787;VERDADERO;VERDADERO;seca_principal;lluvioso
19/06/1998;1998;junio;ItagÅ≠;urbana;17;22,3;15,82;90,75;0,76;81,64;19,06;6,48;44,4755;VERDADERO;VERDADERO;seca_principal;lluvioso
20/06/1998;1998;junio;Bello;montaœosa;11,45;21,89;15,53;90,7;0,65;81,57;18,71;6,36;44,186;VERDADERO;VERDADERO;seca_principal;lluvioso
21/06/1998;1998;junio;Bello;montaœosa;12,01;19,41;15,38;92,87;0,63;81,65;17,395;4,03;43,6011;VERDADERO;VERDADERO;seca_principal;lluvioso
22/06/1998;1998;junio;Medell≠n;urbana;10,95;19,06;14,75;94,09;0,76;81,74;16,905;4,31;43,4227;VERDADERO;VERDADERO;seca_principal;lluvioso
23/06/1998;1998;junio;Envigado;mixta;2,12;21,19;13,78;87,72;0,72;81,7;17,485;7,41;41,9286;VERDADERO;VERDADERO;seca_principal;lluvioso
24/06/1998;1998;junio;Medell≠n;urbana;2,14;22,77;14,35;87,3;0,79;81,67;18,56;8,42;42,816;VERDADERO;VERDADERO;seca_principal;lluvioso
25/06/1998;1998;junio;Bello;montaœosa;8,89;22,39;15,8;88,43;0,76;81,69;19,095;6,59;43,7449;VERDADERO;VERDADERO;seca_principal;lluvioso
26/06/1998;1998;junio;ItagÅ≠;urbana;5,95;22,39;14,73;88,8;0,78;81,63;18,56;7,66;43,318;VERDADERO;VERDADERO;seca_principal;lluvioso
27/06/1998;1998;junio;ItagÅ≠;urbana;14,45;21,61;15,96;90,67;0,81;81,66;18,785;5,65;44,1391;VERDADERO;VERDADERO;seca_principal;lluvioso
28/06/1998;1998;junio;Envigado;mixta;5,42;22,49;15,57;88,39;0,74;81,74;19,03;6,92;43,6807;VERDADERO;VERDADERO;seca_principal;lluvioso
29/06/1998;1998;junio;Bello;montaœosa;4,72;22,52;15,2;85,84;0,9;81,78;18,86;7,32;42,5572;VERDADERO;VERDADERO;seca_principal;lluvioso
30/06/1998;1998;junio;Envigado;mixta;3,7;22,2;13,96;86,59;0,98;81,81;18,08;8,24;41,9687;VERDADERO;VERDADERO;seca_principal;lluvioso
1/07/1998;1998;julio;Envigado;mixta;3,62;22,49;13,52;85,8;0,99;81,77;18,005;8,97;41,626;VERDADERO;VERDADERO;seca_principal;lluvioso
2/07/1998;1998;julio;Bello;montaœosa;14,09;22,11;14,67;89,77;0,76;81,69;18,39;7,44;43,4821;VERDADERO;VERDADERO;seca_principal;lluvioso
3/07/1998;1998;julio;Bello;montaœosa;17,97;20,93;15,37;93,09;0,67;81,63;18,15;5,56;44,4007;VERDADERO;VERDADERO;seca_principal;lluvioso
4/07/1998;1998;julio;ItagÅ≠;urbana;10,48;20,11;15,39;91,81;0,6;81,6;17,75;4,72;43,6273;VERDADERO;VERDADERO;seca_principal;lluvioso
5/07/1998;1998;julio;ItagÅ≠;urbana;16,58;20,81;15,24;93,4;0,76;81,66;18,025;5,57;44,315;VERDADERO;VERDADERO;seca_principal;lluvioso
6/07/1998;1998;julio;Medell≠n;urbana;14,99;20,48;15,31;92,02;0,67;81,77;17,895;5,17;43,7926;VERDADERO;VERDADERO;seca_principal;lluvioso
7/07/1998;1998;julio;ItagÅ≠;urbana;15,83;20,59;14,9;91,98;0,54;81,73;17,745;5,69;43,7204;VERDADERO;VERDADERO;seca_principal;lluvioso
8/07/1998;1998;julio;Medell≠n;urbana;15,99;20,82;14,99;92,25;0,56;81,67;17,905;5,83;43,9555;VERDADERO;VERDADERO;seca_principal;lluvioso
9/07/1998;1998;julio;ItagÅ≠;urbana;13,99;21,25;14,91;92,95;0,71;81,67;18,08;6,34;44,2565;VERDADERO;VERDADERO;seca_principal;lluvioso
10/07/1998;1998;julio;Sabaneta;suburbana;9,45;19,59;14,56;92,1;0,75;81,79;17,075;5,03;42,943;VERDADERO;VERDADERO;seca_principal;lluvioso
11/07/1998;1998;julio;ItagÅ≠;urbana;6,05;22,35;14,04;86,32;0,72;81,86;18,195;8,31;42,1766;VERDADERO;VERDADERO;seca_principal;lluvioso
12/07/1998;1998;julio;Envigado;mixta;7,93;22,33;14,21;84,38;0,74;81,85;18,27;8,12;41,5974;VERDADERO;FALSO;seca_principal;lluvioso
13/07/1998;1998;julio;Bello;montaœosa;9,33;21,68;13,92;85,4;0,92;81,8;17,8;7,76;41,338;VERDADERO;VERDADERO;seca_principal;lluvioso
14/07/1998;1998;julio;Sabaneta;suburbana;16,81;22,05;13,49;87,17;0,73;81,72;17,77;8,56;42,0251;VERDADERO;VERDADERO;seca_principal;lluvioso
15/07/1998;1998;julio;Sabaneta;suburbana;12,27;22,01;14,41;88,21;0,78;81,67;18,21;7,6;42,7733;VERDADERO;VERDADERO;seca_principal;lluvioso
16/07/1998;1998;julio;Sabaneta;suburbana;25,01;21,35;15,01;91,38;0,63;81,69;18,18;6,34;43,8944;VERDADERO;VERDADERO;seca_principal;lluvioso
17/07/1998;1998;julio;Envigado;mixta;17,5;19,23;15,24;94,87;0,5;81,69;17,235;3,99;44,1921;VERDADERO;VERDADERO;seca_principal;lluvioso
18/07/1998;1998;julio;Envigado;mixta;11,68;21,53;14,64;91,63;0,57;81,68;18,085;6,89;43,9239;VERDADERO;VERDADERO;seca_principal;lluvioso
19/07/1998;1998;julio;ItagÅ≠;urbana;4,67;21,87;15,6;90,56;0,58;81,68;18,735;6,27;44,2138;VERDADERO;VERDADERO;seca_principal;lluvioso
20/07/1998;1998;julio;Sabaneta;suburbana;9,37;22,33;15,5;88,22;0,82;81,64;18,915;6,83;43,4536;VERDADERO;VERDADERO;seca_principal;lluvioso
21/07/1998;1998;julio;Sabaneta;suburbana;5,93;21,93;15;86,08;0,88;81,65;18,465;6,93;42,2554;VERDADERO;VERDADERO;seca_principal;lluvioso
22/07/1998;1998;julio;ItagÅ≠;urbana;6,2;22,22;14,5;87,9;0,74;81,64;18,36;7,72;42,849;VERDADERO;VERDADERO;seca_principal;lluvioso
23/07/1998;1998;julio;Medell≠n;urbana;11,4;21,04;14,3;89,77;0,65;81,61;17,67;6,74;42,8391;VERDADERO;VERDADERO;seca_principal;lluvioso
24/07/1998;1998;julio;Medell≠n;urbana;7,33;22,12;14,3;88,43;0,84;81,68;18,21;7,82;42,8039;VERDADERO;VERDADERO;seca_principal;lluvioso
25/07/1998;1998;julio;Bello;montaœosa;5,79;22,23;14,23;87,79;0,71;81,69;18,23;8;42,7037;VERDADERO;VERDADERO;seca_principal;lluvioso
26/07/1998;1998;julio;Medell≠n;urbana;10,38;22,18;14,97;88,36;0,73;81,64;18,575;7,21;43,2228;VERDADERO;VERDADERO;seca_principal;lluvioso
27/07/1998;1998;julio;Bello;montaœosa;9,84;21,98;14,95;87,37;0,75;81,63;18,465;7,03;42,7721;VERDADERO;VERDADERO;seca_principal;lluvioso
28/07/1998;1998;julio;Medell≠n;urbana;10,45;21,8;15,25;90,8;0,73;81,67;18,525;6,55;43,978;VERDADERO;VERDADERO;seca_principal;lluvioso
29/07/1998;1998;julio;Sabaneta;suburbana;7,8;22,11;15,27;90,12;0,73;81,66;18,69;6,84;43,9186;VERDADERO;VERDADERO;seca_principal;lluvioso
30/07/1998;1998;julio;Medell≠n;urbana;4,96;21,6;14,99;89,07;0,97;81,71;18,295;6,61;43,0091;VERDADERO;VERDADERO;seca_principal;lluvioso
31/07/1998;1998;julio;Envigado;mixta;2,58;21,76;14,17;86,56;0,76;81,72;17,965;7,59;41,9978;VERDADERO;VERDADERO;seca_principal;lluvioso
1/08/1998;1998;agosto;Bello;montaœosa;2,8;22,54;14,09;86,38;0,85;81,68;18,315;8,45;42,2254;VERDADERO;VERDADERO;seca_principal;lluvioso
2/08/1998;1998;agosto;Medell≠n;urbana;2,88;21,45;14,93;86,62;1,04;81,62;18,19;6,52;42,0466;VERDADERO;VERDADERO;seca_principal;lluvioso
3/08/1998;1998;agosto;Envigado;mixta;6,38;22,47;14,46;83,55;0,89;81,63;18,465;8,01;41,4135;VERDADERO;FALSO;seca_principal;lluvioso
4/08/1998;1998;agosto;Sabaneta;suburbana;20,59;21,13;15,48;92,25;0,61;81,75;18,305;5,65;44,3205;VERDADERO;VERDADERO;seca_principal;lluvioso
5/08/1998;1998;agosto;Envigado;mixta;10,22;20,65;13,85;90,45;0,64;81,81;17,25;6,8;42,6505;VERDADERO;VERDADERO;seca_principal;lluvioso
6/08/1998;1998;agosto;Sabaneta;suburbana;13,56;19,46;15,08;94,03;0,64;81,72;17,27;4,38;43,8519;VERDADERO;VERDADERO;seca_principal;lluvioso
7/08/1998;1998;agosto;ItagÅ≠;urbana;6,86;18,99;14,39;93,91;0,66;81,72;16,69;4,6;43,2183;VERDADERO;VERDADERO;seca_principal;lluvioso
8/08/1998;1998;agosto;Envigado;mixta;4,43;21,53;13,38;88,01;0,85;81,78;17,455;8,15;41,9033;VERDADERO;VERDADERO;seca_principal;lluvioso
9/08/1998;1998;agosto;Medell≠n;urbana;4,04;21,9;14,31;87,89;0,6;81,76;18,105;7,59;42,6887;VERDADERO;VERDADERO;seca_principal;lluvioso
10/08/1998;1998;agosto;Sabaneta;suburbana;5,08;21,14;14,44;89,28;0,57;81,67;17,79;6,7;42,8534;VERDADERO;VERDADERO;seca_principal;lluvioso
11/08/1998;1998;agosto;Envigado;mixta;11,6;22,68;14,51;86,87;0,83;81,68;18,595;8,17;42,6811;VERDADERO;VERDADERO;seca_principal;lluvioso
12/08/1998;1998;agosto;Bello;montaœosa;8,69;22,96;14,86;84,99;0,86;81,81;18,91;8,1;42,3547;VERDADERO;FALSO;seca_principal;lluvioso
13/08/1998;1998;agosto;Bello;montaœosa;15,71;22,84;14,28;84,98;0,6;81,74;18,56;8,56;42,1834;VERDADERO;FALSO;seca_principal;lluvioso
14/08/1998;1998;agosto;Envigado;mixta;15,85;20,41;14,83;92,73;0,78;81,65;17,62;5,58;43,6749;VERDADERO;VERDADERO;seca_principal;lluvioso
15/08/1998;1998;agosto;Medell≠n;urbana;11,91;18,52;14,85;95,78;0,58;81,71;16,685;3,67;43,8864;VERDADERO;VERDADERO;seca_principal;lluvioso
16/08/1998;1998;agosto;Sabaneta;suburbana;7,87;21,15;14,51;90,96;0,68;81,79;17,83;6,64;43,3708;VERDADERO;VERDADERO;seca_principal;lluvioso
17/08/1998;1998;agosto;Bello;montaœosa;10,07;20,72;14,49;93,15;0,69;81,78;17,605;6,23;43,8615;VERDADERO;VERDADERO;seca_principal;lluvioso
18/08/1998;1998;agosto;Medell≠n;urbana;8,77;21,89;15,44;88,86;0,56;81,63;18,665;6,45;43,5968;VERDADERO;VERDADERO;seca_principal;lluvioso
19/08/1998;1998;agosto;Bello;montaœosa;10,05;18,81;15,56;96,07;0,56;81,47;17,185;3,25;44,4961;VERDADERO;VERDADERO;seca_principal;lluvioso
20/08/1998;1998;agosto;Sabaneta;suburbana;7,09;21,38;14,67;91,73;0,69;81,53;18,025;6,71;43,8129;VERDADERO;VERDADERO;seca_principal;lluvioso
21/08/1998;1998;agosto;Bello;montaœosa;14,45;19,17;14,94;96,07;0,62;81,62;17,055;4,23;44,3241;VERDADERO;VERDADERO;seca_principal;lluvioso
22/08/1998;1998;agosto;ItagÅ≠;urbana;5,63;22,28;15,36;89,92;0,62;81,59;18,82;6,92;44,0596;VERDADERO;VERDADERO;seca_principal;lluvioso
23/08/1998;1998;agosto;Sabaneta;suburbana;13,73;22,82;14,97;86,67;0,8;81,57;18,895;7,85;42,9361;VERDADERO;VERDADERO;seca_principal;lluvioso
24/08/1998;1998;agosto;Medell≠n;urbana;21,74;22,68;14,75;87,18;0,74;81,55;18,715;7,93;42,9664;VERDADERO;VERDADERO;seca_principal;lluvioso
25/08/1998;1998;agosto;Envigado;mixta;14,43;18,85;15,64;97,44;0,9;81,48;17,245;3,21;44,7702;VERDADERO;VERDADERO;seca_principal;lluvioso
26/08/1998;1998;agosto;Bello;montaœosa;10,29;18,47;15,12;96,38;0,65;81,57;16,795;3,35;44,1454;VERDADERO;VERDADERO;seca_principal;lluvioso
27/08/1998;1998;agosto;Envigado;mixta;3,53;22,28;15,06;87,02;0,78;81,68;18,67;7,22;42,8406;VERDADERO;VERDADERO;seca_principal;lluvioso
28/08/1998;1998;agosto;Medell≠n;urbana;6,15;23,14;14,56;82,57;0,67;81,64;18,85;8,58;41,6291;VERDADERO;FALSO;seca_principal;lluvioso
29/08/1998;1998;agosto;Medell≠n;urbana;19,41;22,34;15,3;87,5;0,67;81,69;18,82;7,04;43,226;VERDADERO;VERDADERO;seca_principal;lluvioso
30/08/1998;1998;agosto;Envigado;mixta;9,21;21,39;15,71;91,35;0,63;81,69;18,55;5,68;44,2545;VERDADERO;VERDADERO;seca_principal;lluvioso
31/08/1998;1998;agosto;Sabaneta;suburbana;12,56;19,34;15,23;89,57;0,68;81,79;17,285;4,11;42,3671;VERDADERO;VERDADERO;seca_principal;lluvioso
1/09/1998;1998;septiembre;Sabaneta;suburbana;11,42;21,49;13,92;90,83;0,69;81,67;17,705;7,57;43,1959;VERDADERO;VERDADERO;seca_principal;lluvioso
2/09/1998;1998;septiembre;Envigado;mixta;24,45;21,03;15,49;91,78;0,66;81,56;18,26;5,54;44,0854;VERDADERO;VERDADERO;seca_principal;lluvioso
3/09/1998;1998;septiembre;ItagÅ≠;urbana;16,67;18,73;15,29;95,75;0,76;81,58;17,01;3,44;44,0755;VERDADERO;VERDADERO;seca_principal;lluvioso
4/09/1998;1998;septiembre;Medell≠n;urbana;5,13;20,13;14,66;88,94;0,68;81,66;17,395;5,47;42,2692;VERDADERO;VERDADERO;seca_principal;lluvioso
5/09/1998;1998;septiembre;Bello;montaœosa;5,63;22,3;14,58;88,22;0,63;81,71;18,44;7,72;43,1116;VERDADERO;VERDADERO;seca_principal;lluvioso
6/09/1998;1998;septiembre;Envigado;mixta;10,62;22,05;14,99;87,79;0,75;81,7;18,52;7,06;42,9657;VERDADERO;VERDADERO;seca_principal;lluvioso
7/09/1998;1998;septiembre;Bello;montaœosa;10,42;19,19;15,21;93,93;0,92;81,65;17,2;3,98;43,5529;VERDADERO;VERDADERO;seca_principal;lluvioso
8/09/1998;1998;septiembre;ItagÅ≠;urbana;18,15;20,15;14,38;92,59;0,76;81,64;17,265;5,77;43,2877;VERDADERO;VERDADERO;seca_principal;lluvioso
9/09/1998;1998;septiembre;Medell≠n;urbana;6,74;19,57;15,01;92,46;0,74;81,71;17,29;4,56;43,2838;VERDADERO;VERDADERO;seca_principal;lluvioso
10/09/1998;1998;septiembre;ItagÅ≠;urbana;13,42;22,06;13,7;87,07;0,73;81,74;17,88;8,36;42,1021;VERDADERO;VERDADERO;seca_principal;lluvioso
11/09/1998;1998;septiembre;Bello;montaœosa;18,58;21,94;14,21;86,44;0,69;81,71;18,075;7,73;42,1172;VERDADERO;VERDADERO;seca_principal;lluvioso
12/09/1998;1998;septiembre;Medell≠n;urbana;7,59;18,59;15,2;95,06;0,54;81,58;16,895;3,39;43,8868;VERDADERO;VERDADERO;seca_principal;lluvioso
13/09/1998;1998;septiembre;Medell≠n;urbana;12,07;18,9;14,12;93,27;0,58;81,62;16,51;4,78;42,8831;VERDADERO;VERDADERO;seca_principal;lluvioso
14/09/1998;1998;septiembre;ItagÅ≠;urbana;11,64;19,89;15,07;91,88;0,47;81,7;17,48;4,82;43,4714;VERDADERO;VERDADERO;seca_principal;lluvioso
15/09/1998;1998;septiembre;Bello;montaœosa;6,35;21,71;14,5;88,4;0,64;81,78;18,105;7,21;42,829;VERDADERO;VERDADERO;seca_principal;lluvioso
16/09/1998;1998;septiembre;Medell≠n;urbana;3,69;22,14;14,43;88,04;0,63;81,74;18,285;7,71;42,8972;VERDADERO;VERDADERO;seca_principal;lluvioso
17/09/1998;1998;septiembre;ItagÅ≠;urbana;7,14;22,86;15,29;86,7;0,66;81,66;19,075;7,57;43,224;VERDADERO;VERDADERO;seca_principal;lluvioso
18/09/1998;1998;septiembre;Medell≠n;urbana;12,18;21,41;15,5;92,07;0,66;81,59;18,455;5,91;44,3761;VERDADERO;VERDADERO;seca_principal;lluvioso
19/09/1998;1998;septiembre;Medell≠n;urbana;13,73;19,98;15,42;95,69;0,51;81,64;17,7;4,56;44,9207;VERDADERO;VERDADERO;seca_principal;lluvioso
20/09/1998;1998;septiembre;Medell≠n;urbana;11,59;20,73;15,54;91,42;0,71;81,75;18,135;5,19;43,8066;VERDADERO;VERDADERO;seca_principal;lluvioso
21/09/1998;1998;septiembre;ItagÅ≠;urbana;12,23;21,1;14,45;89,46;0,77;81,73;17,775;6,65;42,7578;VERDADERO;VERDADERO;seca_principal;lluvioso
22/09/1998;1998;septiembre;Sabaneta;suburbana;15,25;20,96;14,73;90,53;0,73;81,6;17,845;6,23;43,2089;VERDADERO;VERDADERO;seca_principal;lluvioso
23/09/1998;1998;septiembre;Bello;montaœosa;11,71;19,88;14,93;94,34;0,62;81,55;17,405;4,95;44,1032;VERDADERO;VERDADERO;seca_principal;lluvioso
24/09/1998;1998;septiembre;Bello;montaœosa;9,38;21,61;14,99;90,49;0,66;81,62;18,3;6,62;43,6997;VERDADERO;VERDADERO;seca_principal;lluvioso
25/09/1998;1998;septiembre;Bello;montaœosa;15,12;22,55;15,04;87,33;0,74;81,66;18,795;7,51;43,0959;VERDADERO;VERDADERO;seca_principal;lluvioso
26/09/1998;1998;septiembre;Bello;montaœosa;10,06;18,49;15,36;96,09;0,86;81,64;16,925;3,13;44,0327;VERDADERO;VERDADERO;seca_principal;lluvioso
27/09/1998;1998;septiembre;Envigado;mixta;5,42;18,44;14,99;96,13;0,91;81,66;16,715;3,45;43,8009;VERDADERO;VERDADERO;seca_principal;lluvioso
28/09/1998;1998;septiembre;Bello;montaœosa;3,88;22,54;14,5;88,48;0,39;81,65;18,52;8,04;43,4454;VERDADERO;VERDADERO;seca_principal;lluvioso
29/09/1998;1998;septiembre;Envigado;mixta;3,25;22,11;15,86;87,83;0,52;81,64;18,985;6,25;43,6049;VERDADERO;VERDADERO;seca_principal;lluvioso
30/09/1998;1998;septiembre;Sabaneta;suburbana;6,07;23,15;15,94;86,06;0,72;81,68;19,545;7,21;43,4408;VERDADERO;VERDADERO;seca_principal;lluvioso
1/10/1998;1998;octubre;Sabaneta;suburbana;2,71;23,05;15,26;86,08;0,6;81,67;19,155;7,79;43,1414;VERDADERO;VERDADERO;lluviosa;lluvioso
2/10/1998;1998;octubre;ItagÅ≠;urbana;3,37;20,03;15,46;89,5;0,78;81,62;17,745;4,57;42,734;VERDADERO;VERDADERO;lluviosa;lluvioso
3/10/1998;1998;octubre;Envigado;mixta;10,67;22,12;14,89;87,32;0,61;81,65;18,505;7,23;42,8936;VERDADERO;VERDADERO;lluviosa;lluvioso
4/10/1998;1998;octubre;Sabaneta;suburbana;16,01;21,64;15,73;90,54;0,5;81,52;18,685;5,91;44,2132;VERDADERO;VERDADERO;lluviosa;lluvioso
5/10/1998;1998;octubre;Envigado;mixta;10,55;20,41;15,85;93,39;0,75;81,47;18,13;4,56;44,4237;VERDADERO;VERDADERO;lluviosa;lluvioso
6/10/1998;1998;octubre;Bello;montaœosa;9,4;20,74;15,12;93,16;0,86;81,5;17,93;5,62;44,0708;VERDADERO;VERDADERO;lluviosa;lluvioso
7/10/1998;1998;octubre;Medell≠n;urbana;11,01;19,74;15,91;95,18;0,61;81,55;17,825;3,83;44,8074;VERDADERO;VERDADERO;lluviosa;lluvioso
8/10/1998;1998;octubre;Medell≠n;urbana;9,54;20,9;15,67;93,07;0,66;81,58;18,285;5,23;44,5361;VERDADERO;VERDADERO;lluviosa;lluvioso
9/10/1998;1998;octubre;Sabaneta;suburbana;9,95;21,9;14,85;85,35;0,86;81,64;18,375;7,05;41,9385;VERDADERO;VERDADERO;lluviosa;lluvioso
10/10/1998;1998;octubre;ItagÅ≠;urbana;5,94;22,67;13,01;84,45;1,01;81,64;17,84;9,66;41,0015;VERDADERO;FALSO;lluviosa;lluvioso
11/10/1998;1998;octubre;Bello;montaœosa;7,38;22,89;14,42;84,77;0,74;81,61;18,655;8,47;42,1111;VERDADERO;FALSO;lluviosa;lluvioso
12/10/1998;1998;octubre;Bello;montaœosa;9,1;22,24;14,75;89,04;0,78;81,63;18,495;7,49;43,3322;VERDADERO;VERDADERO;lluviosa;lluvioso
13/10/1998;1998;octubre;Bello;montaœosa;4,5;20,72;14,87;91,72;0,84;81,58;17,795;5,85;43,4746;VERDADERO;VERDADERO;lluviosa;lluvioso
14/10/1998;1998;octubre;Sabaneta;suburbana;11,95;20,81;15,13;92,31;0,42;81,57;17,97;5,68;44,1383;VERDADERO;VERDADERO;lluviosa;lluvioso
15/10/1998;1998;octubre;Envigado;mixta;13,92;22,39;14,96;88,19;0,57;81,63;18,675;7,43;43,3787;VERDADERO;VERDADERO;lluviosa;lluvioso
16/10/1998;1998;octubre;Sabaneta;suburbana;4,86;19,14;15,71;94,3;0,56;81,58;17,425;3,43;44,152;VERDADERO;VERDADERO;lluviosa;lluvioso
17/10/1998;1998;octubre;Bello;montaœosa;6,56;20,82;14,64;91,3;0,86;81,56;17,73;6,18;43,257;VERDADERO;VERDADERO;lluviosa;lluvioso
18/10/1998;1998;octubre;ItagÅ≠;urbana;11,82;19,67;14,63;92,03;0,66;81,61;17,15;5,04;43,0579;VERDADERO;VERDADERO;lluviosa;lluvioso
19/10/1998;1998;octubre;Medell≠n;urbana;9,86;18,22;14,27;95,52;0,56;81,69;16,245;3,95;43,3746;VERDADERO;VERDADERO;lluviosa;lluvioso
20/10/1998;1998;octubre;Sabaneta;suburbana;9,28;18,42;14,49;94,73;0,49;81,7;16,455;3,93;43,3729;VERDADERO;VERDADERO;lluviosa;lluvioso
21/10/1998;1998;octubre;ItagÅ≠;urbana;7,81;20,01;14,78;91,88;0,73;81,69;17,395;5,23;43,2044;VERDADERO;VERDADERO;lluviosa;lluvioso
22/10/1998;1998;octubre;ItagÅ≠;urbana;14,07;19,99;14,76;93,91;1,08;81,69;17,375;5,23;43,6093;VERDADERO;VERDADERO;lluviosa;lluvioso
23/10/1998;1998;octubre;ItagÅ≠;urbana;10,33;19,44;13,24;92,5;1,1;81,76;16,34;6,2;42,095;VERDADERO;VERDADERO;lluviosa;lluvioso
24/10/1998;1998;octubre;Bello;montaœosa;20,71;17,25;11,91;93,35;0,64;81,89;14,58;5,34;40,9375;VERDADERO;VERDADERO;lluviosa;lluvioso
25/10/1998;1998;octubre;Sabaneta;suburbana;12;20,51;13,62;89,77;0,3;81,73;17,065;6,89;42,4791;VERDADERO;VERDADERO;lluviosa;lluvioso
26/10/1998;1998;octubre;ItagÅ≠;urbana;5,88;21,31;15,44;91,81;0,45;81,58;18,375;5,87;44,3573;VERDADERO;VERDADERO;lluviosa;lluvioso
27/10/1998;1998;octubre;Envigado;mixta;11,42;20,91;14,29;91,55;0,98;81,63;17,6;6,62;43,1255;VERDADERO;VERDADERO;lluviosa;lluvioso
28/10/1998;1998;octubre;Medell≠n;urbana;13,77;21,45;13,43;88,54;0,57;81,6;17,44;8,02;42,2592;VERDADERO;VERDADERO;lluviosa;lluvioso
